"env_step","pdqn_SpaceInvaders-MinAtar - _step","pdqn_SpaceInvaders-MinAtar - _step__MIN","pdqn_SpaceInvaders-MinAtar - _step__MAX","pdqn_SpaceInvaders-MinAtar - model_loss","pdqn_SpaceInvaders-MinAtar - model_loss__MIN","pdqn_SpaceInvaders-MinAtar - model_loss__MAX"
"18726912","4572","4572","4572","0.03263820856809616","0.027792997658252716","0.038430169224739075"
"18731008","4573","4573","4573","0.032381107285618785","0.029751388356089592","0.03489086404442787"
"18735104","4574","4574","4574","0.03243249226361513","0.030557265505194664","0.03424055129289627"
"18739200","4575","4575","4575","0.03289184346795082","0.030399641022086143","0.036006055772304535"
"18743296","4576","4576","4576","0.03278122469782829","0.029637280851602554","0.03678836673498154"
"18747392","4577","4577","4577","0.03232055194675922","0.028612203896045685","0.03511181101202965"
"18751488","4578","4578","4578","0.03243555855005979","0.030911771580576897","0.03481640666723251"
"18755584","4579","4579","4579","0.03215867131948471","0.02901495061814785","0.03529916703701019"
"18759680","4580","4580","4580","0.03298605997115374","0.030628738924860954","0.035842929035425186"
"18763776","4581","4581","4581","0.032543647661805154","0.030445491895079613","0.03470054641366005"
"18767872","4582","4582","4582","0.03138727601617575","0.02913474664092064","0.03384461998939514"
"18771968","4583","4583","4583","0.03161936681717634","0.029547395184636116","0.03430270776152611"
"18776064","4584","4584","4584","0.03221636936068535","0.029956771060824394","0.0352088138461113"
"18780160","4585","4585","4585","0.031849425099790094","0.02977854572236538","0.035514939576387405"
"18784256","4586","4586","4586","0.03265817891806364","0.030142074450850487","0.03526793047785759"
"18788352","4587","4587","4587","0.032838407717645166","0.02848651446402073","0.03617233783006668"
"18792448","4588","4588","4588","0.03208367433398962","0.029270220547914505","0.0358206070959568"
"18796544","4589","4589","4589","0.03103572465479374","0.029194660484790802","0.033782798796892166"
"18800640","4590","4590","4590","0.03209942411631346","0.027832798659801483","0.03799740970134735"
"18804736","4591","4591","4591","0.032521619088947774","0.030312979593873024","0.03803890570998192"
"18808832","4592","4592","4592","0.03263113722205162","0.028382305055856705","0.03678957745432854"
"18812928","4593","4593","4593","0.03334664087742567","0.028210988268256187","0.037258330732584"
"18817024","4594","4594","4594","0.03392763063311577","0.030538205057382584","0.04517108201980591"
"18821120","4595","4595","4595","0.03471270948648453","0.029375623911619186","0.04571273922920227"
"18825216","4596","4596","4596","0.034115005284547806","0.028989162296056747","0.04211481660604477"
"18829312","4597","4597","4597","0.032437138445675376","0.02860266901552677","0.03496740758419037"
"18833408","4598","4598","4598","0.03456545900553465","0.028409134596586227","0.050035860389471054"
"18837504","4599","4599","4599","0.033791213482618335","0.02810375578701496","0.05117116495966911"
"18841600","4600","4600","4600","0.03357676099985838","0.030881186947226524","0.037294503301382065"
"18845696","4601","4601","4601","0.03503510840237141","0.029239855706691742","0.05207625776529312"
"18849792","4602","4602","4602","0.035869256034493445","0.028580406680703163","0.06456107646226883"
"18853888","4603","4603","4603","0.033212694339454174","0.02883569523692131","0.04680432379245758"
"18857984","4604","4604","4604","0.034984704852104184","0.028670761734247208","0.05070029944181442"
"18862080","4605","4605","4605","0.03721827641129494","0.03064088150858879","0.07622969895601273"
"18866176","4606","4606","4606","0.03433257471770048","0.029488928616046906","0.05469835177063942"
"18870272","4607","4607","4607","0.03376636914908886","0.03160756081342697","0.03937932103872299"
"18874368","4608","4608","4608","0.03287441954016686","0.026709161698818207","0.044612955302000046"
"18878464","4609","4609","4609","0.03324376530945301","0.029859280213713646","0.036143913865089417"
"18882560","4610","4610","4610","0.03420921936631203","0.03176703304052353","0.04111899062991142"
"18886656","4611","4611","4611","0.0345101835206151","0.030788173899054527","0.04855861887335777"
"18890752","4612","4612","4612","0.0369933120906353","0.02960646152496338","0.07441184669733047"
"18894848","4613","4613","4613","0.03583880141377449","0.029389211907982826","0.06402475386857986"
"18898944","4614","4614","4614","0.03386198729276657","0.030156318098306656","0.03787438943982124"
"18903040","4615","4615","4615","0.03494251482188702","0.03066108375787735","0.06120407581329346"
"18907136","4616","4616","4616","0.037523549422621726","0.029101692140102386","0.07745057344436646"
"18911232","4617","4617","4617","0.03488260861486196","0.030180834233760834","0.052199676632881165"
"18915328","4618","4618","4618","0.034474752843379974","0.02975701540708542","0.05230964720249176"
"18919424","4619","4619","4619","0.033873649500310424","0.028553228825330734","0.04381632059812546"
"18923520","4620","4620","4620","0.033503555506467816","0.030054563656449318","0.043395839631557465"
"18927616","4621","4621","4621","0.03409141022711992","0.029236752539873123","0.04455897957086563"
"18931712","4622","4622","4622","0.037209000624716285","0.029178446158766747","0.08465248346328735"
"18935808","4623","4623","4623","0.04356155656278134","0.030288932844996452","0.14512670040130615"
"18939904","4624","4624","4624","0.039187374711036685","0.030258268117904663","0.09568142145872116"
"18944000","4625","4625","4625","0.03534069061279297","0.028807658702135086","0.07074837386608124"
"18948096","4626","4626","4626","0.03554857801645994","0.03069085069000721","0.06179407984018326"
"18952192","4627","4627","4627","0.032918429002165794","0.02838948927819729","0.04536648467183113"
"18956288","4628","4628","4628","0.032924622483551505","0.02892177551984787","0.044618070125579834"
"18960384","4629","4629","4629","0.03323136940598488","0.02758123353123665","0.05056454986333847"
"18964480","4630","4630","4630","0.033365991152822974","0.029789363965392113","0.045844666659832"
"18968576","4631","4631","4631","0.03318421151489019","0.028530612587928772","0.04295114800333977"
"18972672","4632","4632","4632","0.033400411158800124","0.027919888496398926","0.04263446480035782"
"18976768","4633","4633","4633","0.032998835667967796","0.028879014775156975","0.03819527477025986"
"18980864","4634","4634","4634","0.03392079547047615","0.031109489500522614","0.04641411826014519"
"18984960","4635","4635","4635","0.03475727960467338","0.028242461383342743","0.05071272701025009"
"18989056","4636","4636","4636","0.034053321555256845","0.031006809324026108","0.04504435509443283"
"18993152","4637","4637","4637","0.03352738320827484","0.029266824945807457","0.04624031484127045"
"18997248","4638","4638","4638","0.03197547402232885","0.028187595307826996","0.0366889052093029"
"19001344","4639","4639","4639","0.033089392632246015","0.030479323118925095","0.040826279670000076"
"19005440","4640","4640","4640","0.033089311048388484","0.028267450630664825","0.04176080971956253"
"19009536","4641","4641","4641","0.033691169880330565","0.03035547398030758","0.0418933629989624"
"19013632","4642","4642","4642","0.034398486465215684","0.029766829684376717","0.04541613906621933"
"19017728","4643","4643","4643","0.03305930681526661","0.029113944619894028","0.04116598516702652"
"19021824","4644","4644","4644","0.03428706675767899","0.028997816145420074","0.04193613678216934"
"19025920","4645","4645","4645","0.03397715874016285","0.02945995144546032","0.04307304322719574"
"19030016","4646","4646","4646","0.033666863664984704","0.029839804396033287","0.045164503157138824"
"19034112","4647","4647","4647","0.03347272966057062","0.028339605778455734","0.04549694433808327"
"19038208","4648","4648","4648","0.032661084271967414","0.02699955739080906","0.04298945888876915"
"19042304","4649","4649","4649","0.03377441689372063","0.030145421624183655","0.04764602705836296"
"19046400","4650","4650","4650","0.034079867973923685","0.0281092319637537","0.04881422594189644"
"19050496","4651","4651","4651","0.03332405257970095","0.029072629287838936","0.042660996317863464"
"19054592","4652","4652","4652","0.033507478423416615","0.030473941937088966","0.043160099536180496"
"19058688","4653","4653","4653","0.03321418296545744","0.030533218756318092","0.044782403856515884"
"19062784","4654","4654","4654","0.034375072456896305","0.030588770285248756","0.040580328553915024"
"19066880","4655","4655","4655","0.033744339272379874","0.029733356088399887","0.04528779909014702"
"19070976","4656","4656","4656","0.03277654014527798","0.029504351317882538","0.038644079118967056"
"19075072","4657","4657","4657","0.032792089879512785","0.029546955600380898","0.03666665405035019"
"19079168","4658","4658","4658","0.03206237871199846","0.028538744896650314","0.036078959703445435"
"19083264","4659","4659","4659","0.03277068082243204","0.029390163719654083","0.03663495555520058"
"19087360","4660","4660","4660","0.03258334528654814","0.028892869129776955","0.04163975268602371"
"19091456","4661","4661","4661","0.03157880995422602","0.026228459551930428","0.04018669202923775"
"19095552","4662","4662","4662","0.03222872260957956","0.026586581021547318","0.03582548722624779"
"19099648","4663","4663","4663","0.03351666331291199","0.03138059377670288","0.04008515551686287"
"19103744","4664","4664","4664","0.032169914431869985","0.030437201261520386","0.03420077636837959"
"19107840","4665","4665","4665","0.03146002944558859","0.028052836656570435","0.03686270862817764"
"19111936","4666","4666","4666","0.032224326580762866","0.03011329099535942","0.03787346929311752"
"19116032","4667","4667","4667","0.03354905266314745","0.030279185622930527","0.038337670266628265"
"19120128","4668","4668","4668","0.03313730005174875","0.030062295496463776","0.04017159715294838"
"19124224","4669","4669","4669","0.033075790479779245","0.029062028974294662","0.035106781870126724"
"19128320","4670","4670","4670","0.03233352787792683","0.029206078499555588","0.03647483140230179"
"19132416","4671","4671","4671","0.032631849870085716","0.02912362851202488","0.03608411177992821"
"19136512","4672","4672","4672","0.03311545364558697","0.028194481506943703","0.041192617267370224"
"19140608","4673","4673","4673","0.03341213446110487","0.031084446236491203","0.037187933921813965"
"19144704","4674","4674","4674","0.032783054001629355","0.03091238997876644","0.03810395300388336"
"19148800","4675","4675","4675","0.03325146939605474","0.029369698837399483","0.03891835734248161"
"19152896","4676","4676","4676","0.03207276202738285","0.02914324775338173","0.03723493590950966"
"19156992","4677","4677","4677","0.0331509230658412","0.02995521016418934","0.04046599939465523"
"19161088","4678","4678","4678","0.03335941452533007","0.028733503073453903","0.041340816766023636"
"19165184","4679","4679","4679","0.03279535695910454","0.028357796370983124","0.039957549422979355"
"19169280","4680","4680","4680","0.031957378052175044","0.028109176084399223","0.03553396835923195"
"19173376","4681","4681","4681","0.032641017064452174","0.028418179601430893","0.038418471813201904"
"19177472","4682","4682","4682","0.033587055094540116","0.030457524582743645","0.04202244430780411"
"19181568","4683","4683","4683","0.031803300976753233","0.028691554442048073","0.03577647730708122"
"19185664","4684","4684","4684","0.03356015477329492","0.029817888513207436","0.04149498790502548"
"19189760","4685","4685","4685","0.03345221057534218","0.029672618955373764","0.03946101665496826"
"19193856","4686","4686","4686","0.03421966750174761","0.030508147552609444","0.039524905383586884"
"19197952","4687","4687","4687","0.032415627129375936","0.02971774898469448","0.040432319045066833"
"19202048","4688","4688","4688","0.03154851496219635","0.02795703150331974","0.03728969022631645"
"19206144","4689","4689","4689","0.033471231907606126","0.02991926483809948","0.037165459245443344"
"19210240","4690","4690","4690","0.03245302177965641","0.02930418588221073","0.03575093299150467"
"19214336","4691","4691","4691","0.032099762558937074","0.028541475534439087","0.036479540169239044"
"19218432","4692","4692","4692","0.031617119908332825","0.028774237260222435","0.035818662494421005"
"19222528","4693","4693","4693","0.03298282790929079","0.029920952394604683","0.03518243134021759"
"19226624","4694","4694","4694","0.03210974838584661","0.027783574536442757","0.03871952369809151"
"19230720","4695","4695","4695","0.03213812932372093","0.02961062267422676","0.03411424905061722"
"19234816","4696","4696","4696","0.03201582320034504","0.028144655749201775","0.03410550206899643"
"19238912","4697","4697","4697","0.03216951359063387","0.029728133231401443","0.035592880100011826"
"19243008","4698","4698","4698","0.03249444868415594","0.030040375888347626","0.03754545375704765"
"19247104","4699","4699","4699","0.03188967201858759","0.02743902988731861","0.03826349601149559"
"19251200","4700","4700","4700","0.03287394419312477","0.031380265951156616","0.03526579961180687"
"19255296","4701","4701","4701","0.03179179597645998","0.028908543288707733","0.035574715584516525"
"19259392","4702","4702","4702","0.03259728588163853","0.02828233316540718","0.035585660487413406"
"19263488","4703","4703","4703","0.03311307523399591","0.030716679990291595","0.03849498927593231"
"19267584","4704","4704","4704","0.03361390084028244","0.03099149465560913","0.0365535244345665"
"19271680","4705","4705","4705","0.03432886973023415","0.029681488871574402","0.03716719150543213"
"19275776","4706","4706","4706","0.032111840322613716","0.029572591185569763","0.03689238429069519"
"19279872","4707","4707","4707","0.032626199163496496","0.03024822287261486","0.03530270233750343"
"19283968","4708","4708","4708","0.03256058003753424","0.02913607656955719","0.03545576333999634"
"19288064","4709","4709","4709","0.032200437411665915","0.029717564582824707","0.03511974960565567"
"19292160","4710","4710","4710","0.032377736456692216","0.029540536925196648","0.03575439751148224"
"19296256","4711","4711","4711","0.03315642010420561","0.028428485617041588","0.03551847115159035"
"19300352","4712","4712","4712","0.0323016494512558","0.03007802926003933","0.03615769371390343"
"19304448","4713","4713","4713","0.03375535570085049","0.031823672354221344","0.0373077318072319"
"19308544","4714","4714","4714","0.03340949229896069","0.029352400451898575","0.03840339556336403"
"19312640","4715","4715","4715","0.032907886616885665","0.028981085866689682","0.0373043566942215"
"19316736","4716","4716","4716","0.03233550079166889","0.027545681223273277","0.03485492616891861"
"19320832","4717","4717","4717","0.03303033523261547","0.030417362228035927","0.037991054356098175"
"19324928","4718","4718","4718","0.0328258465975523","0.03039395995438099","0.035375408828258514"
"19329024","4719","4719","4719","0.032998702675104144","0.03159327059984207","0.035724807530641556"
"19333120","4720","4720","4720","0.03311825953423977","0.03040131740272045","0.037034571170806885"
"19337216","4721","4721","4721","0.03165360856801271","0.02706468291580677","0.033990804105997086"
"19341312","4722","4722","4722","0.03190732672810555","0.028815146535634995","0.03529234975576401"
"19345408","4723","4723","4723","0.032327130809426306","0.02957594022154808","0.03461192920804024"
"19349504","4724","4724","4724","0.033420195803046227","0.028984732925891876","0.03617685288190842"
"19353600","4725","4725","4725","0.03213606234639883","0.02991652488708496","0.035653941333293915"
"19357696","4726","4726","4726","0.032579001039266586","0.027779530733823776","0.040076594799757004"
"19361792","4727","4727","4727","0.03227032981812954","0.02955510839819908","0.035323210060596466"
"19365888","4728","4728","4728","0.03246405404061079","0.030385799705982208","0.03659316524863243"
"19369984","4729","4729","4729","0.03281545601785183","0.029325243085622787","0.03598175570368767"
"19374080","4730","4730","4730","0.03307987377047539","0.027087640017271042","0.03610582277178764"
"19378176","4731","4731","4731","0.032244914397597316","0.02811024896800518","0.03634218871593475"
"19382272","4732","4732","4732","0.03205494116991758","0.02861512452363968","0.03653208911418915"
"19386368","4733","4733","4733","0.03309057988226414","0.029417147859930992","0.038938142359256744"
"19390464","4734","4734","4734","0.033065483532845975","0.029537351801991463","0.03626254200935364"
"19394560","4735","4735","4735","0.03190041370689869","0.029908863827586174","0.03487790375947952"
"19398656","4736","4736","4736","0.03215294647961855","0.029571307823061943","0.03460300713777542"
"19402752","4737","4737","4737","0.03295434862375259","0.02962358295917511","0.036930203437805176"
"19406848","4738","4738","4738","0.03196275420486927","0.02812694013118744","0.03635557368397713"
"19410944","4739","4739","4739","0.03232825193554163","0.030554987490177155","0.037741683423519135"
"19415040","4740","4740","4740","0.03207609448581934","0.028188852593302727","0.03614187613129616"
"19419136","4741","4741","4741","0.032679893635213376","0.027571318671107292","0.03520973399281502"
"19423232","4742","4742","4742","0.032140326127409934","0.026304401457309723","0.03521092236042023"
"19427328","4743","4743","4743","0.033263654075562955","0.02950792759656906","0.03604881465435028"
"19431424","4744","4744","4744","0.03114938158541918","0.029330644756555557","0.033328499644994736"
"19435520","4745","4745","4745","0.032400373555719855","0.028748994693160057","0.035420432686805725"
"19439616","4746","4746","4746","0.03332056924700737","0.030357353389263153","0.03542245924472809"
"19443712","4747","4747","4747","0.032280448079109195","0.02887713722884655","0.03545469418168068"
"19447808","4748","4748","4748","0.03233141675591469","0.030376184731721878","0.03536848723888397"
"19451904","4749","4749","4749","0.032188688218593595","0.028922634199261665","0.03665512055158615"
"19456000","4750","4750","4750","0.03207403495907783","0.03050261363387108","0.034189801663160324"
"19460096","4751","4751","4751","0.032258938439190386","0.02885035239160061","0.03666089475154877"
"19464192","4752","4752","4752","0.03145893644541502","0.028382321819663048","0.0344829224050045"
"19468288","4753","4753","4753","0.03231595307588577","0.029447592794895172","0.037349484860897064"
"19472384","4754","4754","4754","0.0319535955786705","0.030002126470208168","0.033616892993450165"
"19476480","4755","4755","4755","0.031181601621210576","0.026897910982370377","0.034418292343616486"
"19480576","4756","4756","4756","0.032268553599715234","0.02989872358739376","0.035187315195798874"
"19484672","4757","4757","4757","0.03099123165011406","0.028147172182798386","0.033472657203674316"
"19488768","4758","4758","4758","0.03143228329718113","0.02756218984723091","0.035844385623931885"
"19492864","4759","4759","4759","0.03228682577610016","0.02850610576570034","0.0372014082968235"
"19496960","4760","4760","4760","0.0325287114828825","0.029671713709831238","0.036352548748254776"
"19501056","4761","4761","4761","0.032903325743973255","0.030295854434370995","0.03649277240037918"
"19505152","4762","4762","4762","0.032384779304265976","0.02918042428791523","0.03715268149971962"
"19509248","4763","4763","4763","0.03330046366900206","0.030315937474370003","0.03524629771709442"
"19513344","4764","4764","4764","0.03269638363271952","0.030455293133854866","0.034551963210105896"
"19517440","4765","4765","4765","0.032366109639406206","0.028509147465229034","0.03835549205541611"
"19521536","4766","4766","4766","0.03294042684137821","0.030149105936288834","0.03510751202702522"
"19525632","4767","4767","4767","0.03240776229649782","0.029999669641256332","0.036265041679143906"
"19529728","4768","4768","4768","0.03144005462527275","0.02762014791369438","0.035179782658815384"
"19533824","4769","4769","4769","0.032369745709002015","0.03081655688583851","0.03508099541068077"
"19537920","4770","4770","4770","0.03207606784999371","0.028400886803865433","0.03606778010725975"
"19542016","4771","4771","4771","0.0313484437763691","0.028408968821167946","0.03548857569694519"
"19546112","4772","4772","4772","0.03197217751294375","0.027518702670931816","0.03447115421295166"
"19550208","4773","4773","4773","0.03172711301594973","0.02769819274544716","0.035956963896751404"
"19554304","4774","4774","4774","0.03179844934493303","0.028457148000597954","0.036533962935209274"
"19558400","4775","4775","4775","0.0328467346727848","0.029879096895456314","0.03560914099216461"
"19562496","4776","4776","4776","0.03137173969298601","0.027859270572662354","0.036100007593631744"
"19566592","4777","4777","4777","0.03233734536916018","0.02962181344628334","0.03429316356778145"
"19570688","4778","4778","4778","0.03214917331933975","0.02869870513677597","0.03451573848724365"
"19574784","4779","4779","4779","0.033082394301891326","0.03034893237054348","0.0377301461994648"
"19578880","4780","4780","4780","0.031706830859184264","0.02983786351978779","0.03307982161641121"
"19582976","4781","4781","4781","0.03216423988342285","0.030834922567009926","0.03481309115886688"
"19587072","4782","4782","4782","0.03138450514525175","0.027865590527653694","0.03455376997590065"
"19591168","4783","4783","4783","0.03191147055476904","0.028258532285690308","0.0373697355389595"
"19595264","4784","4784","4784","0.0323794886469841","0.030191905796527863","0.0355977863073349"
"19599360","4785","4785","4785","0.0322904659435153","0.029059916734695435","0.03554340451955795"
"19603456","4786","4786","4786","0.03213242199271917","0.02956407144665718","0.03532727062702179"
"19607552","4787","4787","4787","0.03316855039447546","0.030354421585798264","0.036405809223651886"
"19611648","4788","4788","4788","0.03219921551644802","0.0283665731549263","0.03561938926577568"
"19615744","4789","4789","4789","0.03326260633766651","0.031091254204511642","0.03515399619936943"
"19619840","4790","4790","4790","0.03176505919545889","0.028349727392196655","0.03585109859704971"
"19623936","4791","4791","4791","0.03283390775322914","0.031443215906620026","0.03563160076737404"
"19628032","4792","4792","4792","0.031741661578416826","0.028957337141036987","0.03366002440452576"
"19632128","4793","4793","4793","0.03268600907176733","0.030239606276154518","0.03465643152594566"
"19636224","4794","4794","4794","0.03176868297159672","0.028691206127405167","0.03539377450942993"
"19640320","4795","4795","4795","0.03387437202036381","0.03112223371863365","0.03668496757745743"
"19644416","4796","4796","4796","0.03236405365169048","0.02918129414319992","0.034453123807907104"
"19648512","4797","4797","4797","0.03223711829632521","0.028848983347415924","0.036434248089790344"
"19652608","4798","4798","4798","0.03190965428948402","0.026929067447781563","0.035902973264455795"
"19656704","4799","4799","4799","0.032153600454330446","0.028789281845092773","0.03633151948451996"
"19660800","4800","4800","4800","0.03329537436366081","0.029742414131760597","0.03573579341173172"
"19664896","4801","4801","4801","0.032300823368132114","0.028930066153407097","0.035924822092056274"
"19668992","4802","4802","4802","0.03162455093115568","0.02908908575773239","0.03422941640019417"
"19673088","4803","4803","4803","0.031065143272280694","0.026666175574064255","0.03453349322080612"
"19677184","4804","4804","4804","0.03291240427643061","0.028164003044366837","0.03612736612558365"
"19681280","4805","4805","4805","0.0318927014246583","0.028147760778665543","0.036663226783275604"
"19685376","4806","4806","4806","0.03227993920445442","0.028952807188034058","0.03557645156979561"
"19689472","4807","4807","4807","0.0319539675489068","0.02782292850315571","0.03681233152747154"
"19693568","4808","4808","4808","0.03175956327468157","0.028202883899211884","0.03624741733074188"
"19697664","4809","4809","4809","0.033030666038393976","0.03006952814757824","0.03547095134854317"
"19701760","4810","4810","4810","0.03261855561286211","0.029469376429915428","0.0369059182703495"
"19705856","4811","4811","4811","0.03170057572424412","0.027537651360034943","0.03747802600264549"
"19709952","4812","4812","4812","0.031629850156605244","0.030040381476283073","0.03489910438656807"
"19714048","4813","4813","4813","0.032185119949281214","0.02749539539217949","0.03610255941748619"
"19718144","4814","4814","4814","0.033645883575081824","0.030758600682020187","0.03621741384267807"
"19722240","4815","4815","4815","0.03181704133749008","0.02957317791879177","0.03520229086279869"
"19726336","4816","4816","4816","0.03161076307296753","0.028225930407643318","0.03417816013097763"
"19730432","4817","4817","4817","0.03203208949416876","0.029150499030947685","0.035143982619047165"
"19734528","4818","4818","4818","0.03202416319400072","0.028260691091418266","0.03519529476761818"
"19738624","4819","4819","4819","0.03234377223998308","0.026542244479060173","0.036105260252952576"
"19742720","4820","4820","4820","0.03182523008435965","0.029445763677358627","0.035924773663282394"
"19746816","4821","4821","4821","0.03216857817023992","0.029720641672611237","0.036602798849344254"
"19750912","4822","4822","4822","0.03189126737415791","0.03016788139939308","0.034890465438365936"
"19755008","4823","4823","4823","0.03216296546161175","0.029689835384488106","0.03502991795539856"
"19759104","4824","4824","4824","0.0319750277325511","0.029224006459116936","0.03513890504837036"
"19763200","4825","4825","4825","0.03218160942196846","0.029451219365000725","0.0344708189368248"
"19767296","4826","4826","4826","0.032408880069851875","0.029151374474167824","0.03664637356996536"
"19771392","4827","4827","4827","0.03326063230633736","0.029937412589788437","0.03641285002231598"
"19775488","4828","4828","4828","0.03203182741999626","0.0289273951202631","0.03511376678943634"
"19779584","4829","4829","4829","0.031073682568967344","0.0271502286195755","0.03394155576825142"
"19783680","4830","4830","4830","0.032547046057879926","0.02841699682176113","0.03520805016160011"
"19787776","4831","4831","4831","0.032027439959347245","0.029650330543518066","0.03465920314192772"
"19791872","4832","4832","4832","0.03180231414735317","0.02872026152908802","0.03419627994298935"
"19795968","4833","4833","4833","0.03111596144735813","0.026954196393489838","0.03384413570165634"
"19800064","4834","4834","4834","0.03213392551988363","0.03091413713991642","0.03344855457544327"
"19804160","4835","4835","4835","0.03208651393651962","0.027290094643831253","0.03641180321574211"
"19808256","4836","4836","4836","0.03260245770215988","0.027758171781897545","0.03846092149615288"
"19812352","4837","4837","4837","0.03179387096315622","0.027847977355122566","0.03473277762532234"
"19816448","4838","4838","4838","0.031735312566161154","0.02805286832153797","0.037159234285354614"
"19820544","4839","4839","4839","0.031736505404114726","0.028816472738981247","0.03542769327759743"
"19824640","4840","4840","4840","0.03185850717127323","0.02658824622631073","0.03516026586294174"
"19828736","4841","4841","4841","0.03206664081662893","0.027175672352313995","0.03633297607302666"
"19832832","4842","4842","4842","0.03080430459231138","0.029386771842837334","0.03359854966402054"
"19836928","4843","4843","4843","0.031585137359797955","0.02917744591832161","0.035150449723005295"
"19841024","4844","4844","4844","0.031627217307686806","0.027744539082050323","0.03553945571184158"
"19845120","4845","4845","4845","0.03161895424127579","0.02765968069434166","0.034301839768886566"
"19849216","4846","4846","4846","0.031235784851014615","0.030046751722693443","0.032778553664684296"
"19853312","4847","4847","4847","0.03143459390848875","0.02946626953780651","0.03622106462717056"
"19857408","4848","4848","4848","0.03212939165532589","0.02941758558154106","0.036047205328941345"
"19861504","4849","4849","4849","0.031886090710759166","0.029006995260715485","0.03644736483693123"
"19865600","4850","4850","4850","0.0318449255079031","0.027865111827850342","0.03722533583641052"
"19869696","4851","4851","4851","0.032036487758159635","0.028513779863715172","0.03441702947020531"
"19873792","4852","4852","4852","0.03256561867892742","0.029239580035209656","0.037548623979091644"
"19877888","4853","4853","4853","0.03139962647110224","0.027167582884430885","0.03426940366625786"
"19881984","4854","4854","4854","0.032624158449470995","0.0293474979698658","0.03544517233967781"
"19886080","4855","4855","4855","0.031731929257512094","0.026966897770762444","0.03552934154868126"
"19890176","4856","4856","4856","0.03252702318131924","0.029300810769200325","0.0353977233171463"
"19894272","4857","4857","4857","0.031641659885644914","0.02904471568763256","0.03370731696486473"
"19898368","4858","4858","4858","0.032818477228283884","0.02660180628299713","0.03579619526863098"
"19902464","4859","4859","4859","0.032659932225942614","0.029078876599669456","0.03621776029467583"
"19906560","4860","4860","4860","0.03217440024018288","0.027850475162267685","0.0350472554564476"
"19910656","4861","4861","4861","0.032112113386392596","0.02951059117913246","0.034631356596946716"
"19914752","4862","4862","4862","0.03141383957117796","0.02690913900732994","0.03786051645874977"
"19918848","4863","4863","4863","0.03326373659074307","0.02994702011346817","0.03581361100077629"
"19922944","4864","4864","4864","0.032575876265764234","0.027975311502814293","0.03592982515692711"
"19927040","4865","4865","4865","0.03234731629490852","0.029682239517569542","0.035696327686309814"
"19931136","4866","4866","4866","0.03167631253600121","0.0263617355376482","0.035500094294548035"
"19935232","4867","4867","4867","0.032053522393107416","0.028275813907384872","0.036081891506910324"
"19939328","4868","4868","4868","0.031760666705667975","0.027879389002919197","0.03497228026390076"
"19943424","4869","4869","4869","0.031383324041962625","0.027644332498311996","0.03633488714694977"
"19947520","4870","4870","4870","0.03185763787478209","0.02787787653505802","0.03528366610407829"
"19951616","4871","4871","4871","0.03180771339684725","0.029562942683696747","0.03596820682287216"
"19955712","4872","4872","4872","0.03217965178191662","0.027721937745809555","0.03616305813193321"
"19959808","4873","4873","4873","0.03225035835057497","0.029726367443799973","0.035184383392333984"
"19963904","4874","4874","4874","0.03271131757646799","0.02846948429942131","0.039019856601953506"
"19968000","4875","4875","4875","0.031954186595976354","0.027419187128543854","0.034810133278369904"
"19972096","4876","4876","4876","0.03276614788919687","0.0285776536911726","0.03810860961675644"
"19976192","4877","4877","4877","0.03167821783572435","0.028896784409880638","0.03583121672272682"
"19980288","4878","4878","4878","0.03201801553368568","0.029281973838806152","0.03650093451142311"
"19984384","4879","4879","4879","0.03161137606948614","0.027886778116226196","0.03386516124010086"
"19988480","4880","4880","4880","0.03199338410049677","0.029379209503531456","0.034070875495672226"
"19992576","4881","4881","4881","0.032546501606702805","0.02787279151380062","0.03567041456699371"
"19996672","4882","4882","4882","0.032623807154595855","0.02880239672958851","0.03537578880786896"
"20000768","4883","4883","4883","0.033139820024371144","0.02884160540997982","0.03650574013590813"
"20004864","4884","4884","4884","0.03315210249274969","0.02976938523352146","0.035459041595458984"
"20008960","4885","4885","4885","0.031820600479841234","0.02986747771501541","0.033965516835451126"
"20013056","4886","4886","4886","0.030758399702608585","0.026906831189990044","0.03319375589489937"
"20017152","4887","4887","4887","0.0320791769772768","0.02903764694929123","0.03421950712800026"
"20021248","4888","4888","4888","0.03251057919114828","0.02883254736661911","0.03545171767473221"
"20025344","4889","4889","4889","0.032575205527246","0.029778027907013893","0.03663993254303932"
"20029440","4890","4890","4890","0.03180268555879593","0.02803867496550083","0.03493162989616394"
"20033536","4891","4891","4891","0.03299068994820118","0.029619436711072922","0.037874262779951096"
"20037632","4892","4892","4892","0.03234425690025091","0.029518164694309235","0.033956378698349"
"20041728","4893","4893","4893","0.03254418969154358","0.02794676646590233","0.03596416860818863"
"20045824","4894","4894","4894","0.032253068313002585","0.029008379206061363","0.036314457654953"
"20049920","4895","4895","4895","0.03234022334218025","0.02671130932867527","0.034310340881347656"
"20054016","4896","4896","4896","0.032127573527395724","0.0293111652135849","0.036217160522937775"
"20058112","4897","4897","4897","0.032289649918675424","0.02906036004424095","0.036227378994226456"
"20062208","4898","4898","4898","0.03227361124008894","0.02759568579494953","0.03638903796672821"
"20066304","4899","4899","4899","0.03227456957101822","0.02893565408885479","0.03557201474905014"
"20070400","4900","4900","4900","0.031630922481417655","0.027848895639181137","0.034883592277765274"
